,job_titles,companys,employment_type,seniority,industrys,salary,salary_terms,job_descriptions,job_requirements,links,location,gov_support
10,Data Management Expert (Director),BLACKROCK ADVISORS SINGAPORE PTE. LTD.,Full Time,Manager,Banking and Finance,"$10,000to$12,000",Monthly,"Responsibilities –    Drive and develop a strategic and innovative approach to the capital markets and analytical components of client engagements. The individual will have a wide range of responsibilities across the life of FMA’s processes and client assignments including, but not limited to:   Providing capital markets content, including asset class expertise and trade execution capabilities, across engagements, leveraging direct and Firm resources (e.g., provide liquidation cost analysis related to a portfolio of complex, structured securities in support of a Client’s strategic divestment initiative, valuing and managing the wind-down of a Client’s non-core portfolio of structured assets) Driving the design and execution of analytical processes within engagements, working in concert with practice area professionals, engagement managers and other engagement team members (e.g., work on a project team responsible for developing a suite of stress testing models for a large European bank, covering the end-to-end process from onboarding millions of records of historical loan portfolio data to building comprehensive balance sheet models for review with bank and regulatory stakeholders, ultimately impacting capital decisions)  Serving as the central point of coordination with the BRS Financial Modeling Group (“FMG”) and the Portfolio Analytics Group (“PAG”) with respect to project design, execution, and delivery, as well as strategic deployment and coordination of resources (e.g., develop a deep understanding of analytics, modeling, and technology at BlackRock while building a broad network across the firm) Providing oversight on the quality of all analytical deliverables across the department, through the development and execution of a consistent quality assurance process    ","RequirementsSkills/ Experience required –     Professional experience in the consulting or advisory industry with expertise in global capital markets and a track record of outstanding business achievements in complex financial and other services Demonstrated ability to lead and direct a diverse, cross-functional team in a consultative fashion Strong verbal and written communication skills, including the ability to synthesize complex ideas into clear messages and the acumen to lead discussions with client project team and selectively client senior management Professional experience in the consulting or advisory industry with a track record of outstanding business achievements in complex financial and other services Ability to promote sustainable and scalable workflow structures by leveraging systematic and thoughtful processes ",https://www.mycareersfuture.sg/job/data-management-expert-blackrock-advisors-singapore-f6d5730cb52484fb163326e5b9145f2c,Central,
11,"Senior Manager / Assistant Director (Data Science), NUHS Management Decision Support Office",NATIONAL UNIVERSITY HEALTH SYSTEM PTE. LTD.,Full Time,Middle Management,Information Technology,"$5,410to$10,890",Monthly,"As Senior Manager/Assistant Director in Management Decision Support Office, you will identify, design and build models for initiatives where data analytics can be applied to transform and optimize program deliverables. Job Responsibilities  Collaborate with key stakeholders, namely programme and cross-functional teams and senior management, to prioritize information needs. Identify available and relevant datasets and make strategic recommendations on such collection, integration usage and leading in the discovery processes with stakeholders to model and frame scenarios that will impact on business processes and decision-making. Manage the entire data modeling cycle, including data preparation, data modeling, evaluation and deployment. Interpret data and analyze results to derive insights and foresight, and provide feedback to align programmes. Mentor and train junior data professionals in the application of data science. Collaborate with data engineering on future-proofing architecture that scales with time and complexity ","Requirements Minimum Master’s degree in Analytics, Statistics, Computer Science, Information Management, Mathematics, Economics, Operation Research, Engineering or Finance. At least 5 years of relevant working experience.   Good interpersonal skills, a detail-oriented and flexible person who can work across different areas within the team as well as alignment cross functionally outside the team. Ability to deliver clear, concise reports and presentations/dashboards and effectively articulate observations and recommendations. Proficient in the use of Data Visualization & Management Tools (e.g. Tableau), Commercial Statistical Software (e.g. SAS, SPSS, STATA) and/or open source platforms (e.g. R and Python). Ability to build and interpret probabilistic models of complex, high-dimensional systems is a plus. Experience with Regression Models, Neural Networks, Cluster Analysis, Structural Equations Models, formulating and solving OR models like linear (large-scale), mixed integer, non-linear and evolutionary programming methods is a plus; Knowledge of natural language processing, text mining, Random Forest and Ensemble Models is a plus Familiar with database management, architecture design, system integration, security and data governance is a plus Can-do attitude and ability to work independently, comfortable with ambiguity Thrive in problem solving, learning and applying new knowledge. ",https://www.mycareersfuture.sg/job/senior-manager-assistant-director-nuhs-management-decision-support-office-national-university-health-system-fb52da27c4dca41df18bed2438bca1ce,South,
12,System Engineer (Data and Control Communication Management),GOVERNMENT TECHNOLOGY AGENCY,Full Time,Middle Management,"Information Technology, Public / Civil Service","$5,000to$9,000",Monthly,"We are looking for a candidate to be responsible for the development of the data and control management software for the smart estate digital platform. This role will require candidates to perform end-to-end development from retrieval of sensor/systems data to sending data to the platform to storing of data. What to Expect:    Design and develop software architecture, prototypes and test systems.      Translate system diagrams/architectures into working prototypes   Define and develop backend architecture, data structures and data schemas for inflow and outflow of data to and fro central processing engine.    Design infrastructure solutions balancing requirements, operational constraints and architecture guidelines.   Implementation of infrastructures including network connectivity, virtual machines and monitoring   Integrate software with hardware and mechanics. Support and maintain all software library and hardware databases through proper documentations.   Develop robust Application Programming Interface (API) libraries to interface the central processing engine with other internal and external systems.   Conduct network / software load and performance tests.   Develop and execute validation plans    Develop and publish tender specifications in technical evaluation and tender award.   Develop, support and maintain the Devops tools for deployment, monitoring and operations.   How to Succeed:   Bachelor's Degree in Engineering (or equivalent. EE, CE and ME are preferred.)   >2 years of experience in data communications, middleware systems and embedded systems.  Fresh grads with interest or relevant experience are welcome to apply.   Good Programming Skills in C/C++ and JAVA. Additional knowledge in Python and JavaScript is advantageous.   Good understanding networking middleware (such as MQTT, DDS and BACNET) is an asset.   Good experience in working with development and orchestration technologies (Docker, Kubernetes, Ansible)   Experience in software development for embedded systems   Experience in database management (Hadoop, HBase, MongoDB)   Ability to work with multiple operating systems (Unix - RHEL, Windows Server)   Strong ability to obtain requirements and translate them into specifications.   Ability to multi-task and work as a team in a fast-paced and complex work environment  ",,https://www.mycareersfuture.sg/job/system-engineer-government-technology-agency-50d7d4dd7cd8c2abfbb6367a244103c1,,
13,System Engineer (Data and Control Communication Management),GOVERNMENT TECHNOLOGY AGENCY,Permanent,Middle Management,"Information Technology, Public / Civil Service","$5,000to$7,000",Monthly,"We are looking for a candidate to be responsible for the development of the data and control management software for the smart estate digital platform. This role will require candidates to perform end-to-end development from retrieval of sensor/systems data to sending data to the platform to storing of data. What to Expect:   Design and develop software architecture, prototypes and test systems    Translate system diagrams/architectures into working prototypes Define and develop backend architecture, data structures and data schemas for inflow and outflow of data to and fro central processing engine  Design infrastructure solutions balancing requirements, operational constraints and architecture guidelines Implementation of infrastructures including network connectivity, virtual machines and monitoring Integrate software with hardware and mechanics; support and maintain all software library and hardware databases through proper documentations Develop robust Application Programming Interface (API) libraries to interface the central processing engine with other internal and external systems Conduct network/software load and performance tests Develop and execute validation plans  Develop and publish tender specifications in technical evaluation and tender award Develop, support and maintain the Devops tools for deployment, monitoring and operations  How to Succeed:   Bachelor's Degree in Engineering (or equivalent. EE, CE and ME are preferred) >2 years of experience in data communications, middleware systems and embedded systems.  Fresh grads with interest or relevant experience are welcome to apply Good Programming Skills in C/C++ and JAVA. Additional knowledge in Python and JavaScript is advantageous Good understanding networking middleware (such as MQTT, DDS and BACNET) is an asset. Good experience in working with development and orchestration technologies (Docker, Kubernetes, Ansible) Experience in software development for embedded systems Experience in database management (Hadoop, HBase, MongoDB) Ability to work with multiple operating systems (Unix - RHEL, Windows Server) Strong ability to obtain requirements and translate them into specifications Ability to multi-task and work as a team in a fast-paced and complex work environment ",,https://www.mycareersfuture.sg/job/system-engineer-government-technology-agency-c1de69bae22019caca6c53eec7d488ac,,
14,"Vice President, Product Management - Platform, Data & Services,Asia Pacifc",MASTERCARD ASIA/PACIFIC PTE. LTD.,Permanent,Middle Management,Consulting ,"$20,000to$30,000",Monthly,"Job Title: VP, Product Management  Overview  The Data & Services (D&S) team is a key differentiator for Mastercard, providing the cutting-edge services that help our customers grow. Focused on thinking big and scaling fast around the globe, this agile team is responsible for end-to-end solutions for a diverse global customer base. Centered on data-driven technologies and innovation, these services include payments-focused consulting, loyalty and marketing programs, business Test & Learn experimentation, and data-driven information and risk management services.  Within the Data & Services organization, the Advisors Consulting and Information Services organization is focused on creating, evolving and delivering superior Analytics, Insights, Test & Learn (former APT) and Consulting products and services. The Product Management teams are accountable for the full P&L of the products and the Delivery teams ensure that all projects and programs are efficiently and successfully completed.  This role is responsible for product management of the Test & Learn platform for Mastercard. Test & Learn is a cloud-based software that helps organizations – including Merchants and Financial Institutions – design and analyze in-market tests to determine which programs will work, and how they can work better. This process enables organizations to measure the actual observed response to an initiative in a subset of the network and determine if programs are successful or not before rolling them out broadly. More than 250 organizations around the world use Test & Learn to make better business decisions.  • This role is responsible for: o Full Regional P&L ownership for the Test & Learn product suite o Determining and driving forward the product innovation agenda and product road map o Ensuring successful sales of the product through Mastercard’s sales teams, which includes serving as a sales specialist for Test & Learn products o Aligning with key stakeholders to ensure global company priorities are supported o Ensuring flawless delivery of the product and maintaining the highest standards of quality in our customer relationships o Ensuring an E2E point of view, leading to the sale of other D&S products as part of the offering o Close partnership with the Platform and Product Development teams  • Candidates for this role will likely have answered ‘yes’ to the following questions: o Do you have a background in building products and developing intellectual capital? o Do you have a track record of successfully managing a P&L? o Are you comfortable with rigorous and advanced analytics? o Do you have experience successfully leading teams and developing talent? o Are you motivated by working in a flat hierarchy and making broad contributions? o Are you interested in solving problems through technology and software?  Role  • Accountability and responsibility for delivering top and bottom line success for the Test & Learn products • Ability to effectively build and prioritize the product road map • Own the product strategy and be responsible for its growth y-o-y • Ensuring that comprehensive go to market plans are developed for all existing and new products • Innovative leadership to continue evolving our product suite and drive future success • Drive new pricing and revenue generation ideas • Interface with Mastercard leadership across the organization to represent the suite of products • Close partnership with the Sales team to ensure the team is fully equipped to sell the products – present at key client meetings as product owner   ","RequirementsAll About You  • Experience with software and / or analytic products • Strong project management skills • Exposure to variety of industries e.g. financial institutions, airlines, retail, F&B, etc. • Desire to roll up sleeves and make direct contributions • Strong collaboration and ability to partner effectively with virtual, fast-paced teams • Interest in technology and desire to apply technology to solve problems • Strong communicator • Experience effectively leading teams • Demonstrated ability to build relationships with senior executives • Bachelor’s degree required",https://www.mycareersfuture.sg/job/vice-president-product-management-platform-data-servicesasia-pacifc-mastercard-asiapacific-ddbeb963b06cec42b843deb7ed336067,East,Government support available
15,Data Operations - Asset Management,BLUECHIP PLATFORMS ASIA PTE. LTD.,Full Time,Executive,Banking and Finance,Salary undisclosed,," New Headcount  Leading Financial Services Firm  Career Progression  My client is a leading financial services firm. They're currently looking for a motivated and technically strong candidate to join their Data Operations team.   Job Responsibilities Playing an active role, the incumbent would be responsbile for investigating and resolving data queries. Working with different business unites on operational and non routine requests. Further, to provide consultancy on where the data is best used and also look at enhancing workflows and processes   Requirements/Qualifications  At least 3+ years' of relevant experience  Knowledge of financial markets  Experience across Buy Side preferred, will consider data vendors &  Bachelors degree in related discipline  Familiarity with Python, R, VBA preferred  Excellent communication skills  Strong stakeholder management ",Requirements**Apply here** https://www.bluechipcareers-asia.com/jobDetails/4910/data-operations-asset-management For more Banking and Finance Jobs visit us at: https://www.bluechipcareers-asia.com,https://www.mycareersfuture.sg/job/data-operations-asset-management-bluechip-platforms-asia-3a0f4bee11e438b857dc6cb3e5e3ce1b,,
16,School of Infocomm - Lecturer (Data Centre  /  Cloud Management  /  Infocomm Security Management),Republic Polytechnic,Full Time,,"Education and Training, Public / Civil Service",Salary undisclosed,,"Responsibilities: The school is looking for dynamic individuals who can facilitate student learning, develop curriculum and participate in development projects in areas related to Network Infrastructure, Cloud security, and Data Centre & Cloud Management. You will be a mentor, lecturer, supervisor and possibly a coach to students for their projects and participation in competitions. In addition to this, you will also be required to solicit and supervise student internships. In this role, you will also be required to reach out to various stakeholders such as secondary school students, teachers, parents and industry partners to promote the diploma and the school. If found suitable, you may also be expected to conduct Continuing Education and Training (CET) classes and provide consultancy services to the industry should the opportunity arise.    Requirements:   Qualification in IT / Computer Science or its related disciplines, with at least 3-5 years of relevant industry experience in one or more of the following areas:• Data Communications and Networks  • Operating Systems • Network Security • Server Administrations (Linux/Windows) • Data Centre and Cloud Computing  • Penetration Testing • Digital Forensics • Application Security • Security Operations and Incident Management    Proficient in at least one of the following programming languages: • Python • PHP • Java • ASP.Net     Genuine passion to share knowledge and interact with youths, with strong communication and interpersonal skills.     Related network, cloud and security certifications will be an added advantage   ",,https://www.mycareersfuture.sg/job/school-infocomm-lecturer-republic-polytechnic-b05aed1319f1930ee59c6cee28d6afb9,,
17,School of Infocomm - Associate Lecturer (Data Centre  /  Cloud Management),Republic Polytechnic,Part Time,,"Education and Training, Public / Civil Service",Salary undisclosed,,"Responsibilities
As an Associate Lecturer, you will contribute and deliver module(s) in the following area(s): • Modules offered by School of Infocomm Full-Time diploma programmes, such as Network Infrastructure, Cloud security, and Data Centre & Cloud Management 
Associate Lecturers are to be able to commit to at least two days per week to class facilitation, and able to perform invigilation duties when required.
 
Requirements

Qualification in IT / Computer Science or its related disciplines, with at least 3-5 years of relevant industry experience in one or more of the following areas:   • Data Communications and Networks  • Operating Systems • Network Security • Server Administrations (Linux/Windows) • Data Centre and Cloud Computing  • Penetration Testing • Digital Forensics • Application Security • Security Operations and Incident Management  
Proficient in at least one of the following programming languages: • Python • PHP • Java • ASP.Net   
Genuine passion to share knowledge and interact with youths, with strong communication and interpersonal skills.  
Related network, cloud and security certifications will be an added advantage

 ",,https://www.mycareersfuture.sg/job/school-infocomm-associate-lecturer-republic-polytechnic-f33b2f7bcff3401aa36ca9b88b01cf81,,
18,"AVP, Data Architect - Metadata Management, DBS Transformation Group, T&O (WD00640)",DBS BANK LTD.,Full Time,Senior Management,Information Technology,"$6,500to$11,700",Monthly,"Business Function     Group Technology and Operations (T&O) enables and empowers the bank with an efficient, nimble and resilient infrastructure through a strategic focus on productivity, quality & control, technology, people capability and innovation. In Group T&O, we manage the majority of the Bank's operational processes and inspire to delight our business partners through our multiple banking delivery channels.       Responsibilities     Defining Metadata  principles and operating model. Establishing and implementing the framework for creating, capturing and Integrating all types of metadata. Work with Technology to integrate Metadata in solutions. Metadata driven Ingestion and consumption. Work with Data Governance to roll out and keep educating and upraising the user community around Metadata. Ensure all new technologies being introduced are able to integrate with Metadata ",Requirements Minimum 10-15 years IT experience Minimum 5-year architectural or similar functions within the Data architecture domain Minimum 5-year experience in data modeling or Data Standards or Metadata Management Minimum 2-year in BIG Data  Be able to interact and articulate the relevance and nuances of proposed Metadata Management process and get buy in Knowledge of Industry tools and techniques for Metadata Management is an advantage Experience in projects such as BCBS 239 where Metadata is a key component ,https://www.mycareersfuture.sg/job/avp-data-architect-metadata-management-dbs-transformation-group-to-dbs-bank-395bf0120d5f3857c0e2627f900cbb9e,East,Government support available
19,"VP, Data Architect - Metadata Management, DBS Transformation Group, T&O (WD00640)",DBS BANK LTD.,Full Time,Senior Management,Information Technology,"$10,400to$18,700",Monthly,"Business Function     Group Technology and Operations (T&O) enables and empowers the bank with an efficient, nimble and resilient infrastructure through a strategic focus on productivity, quality & control, technology, people capability and innovation. In Group T&O, we manage the majority of the Bank's operational processes and inspire to delight our business partners through our multiple banking delivery channels.       Responsibilities     Defining Metadata  principles and operating model. Establishing and implementing the framework for creating, capturing and Integrating all types of metadata. Work with Technology to integrate Metadata in solutions. Metadata driven Ingestion and consumption. Work with Data Governance to roll out and keep educating and upraising the user community around Metadata. Ensure all new technologies being introduced are able to integrate with Metadata ",Requirements Minimum 10-15 years IT experience Minimum 5-year architectural or similar functions within the Data architecture domain Minimum 5-year experience in data modeling or Data Standards or Metadata Management Minimum 2-year in BIG Data  Be able to interact and articulate the relevance and nuances of proposed Metadata Management process and get buy in Knowledge of Industry tools and techniques for Metadata Management is an advantage Experience in projects such as BCBS 239 where Metadata is a key component ,https://www.mycareersfuture.sg/job/vp-data-architect-metadata-management-dbs-transformation-group-to-dbs-bank-cee19e496b35eeddf4c9412fe835dd84,East,Government support available
20,"VP, Data Innovation Lead, UOB Asset Management",UNITED OVERSEAS BANK LIMITED,Permanent,Middle Management,Information Technology,"$10,000to$12,000",Monthly," The Digital Innovation Lead is responsible for crafting and driving digital adoption initiatives within the firm. This entails providing counsel and rally stakeholders, raising literacy and adoption of technology across the region. Establish a culture where the digital adoption initiatives will be self-organized, and self-initiated. Introduce and drive new approaches, processes and techniques in supporting of business long term goals. The role will be a key catalyst in getting stakeholders to think-out-of-the-box, and leading change through the various digital initiatives and adoptions. To link business long-term goals, with decisions, operations and business analysis through the adoption of pioneering technologies. Works closely with 3rd party vendors, identifying proof-of-concepts opportunities, prototyping, leading to and piloting of digital solutions. Partnering closely with internal key business stakeholders and external industries players to establish a pipeline of exploration and experimental technologies. Establish and track digital adoption plans that will support business desired outcomes through collaboration with key business stakeholders to drive new growth and opportunities for UOBAM ","Requirements Degree in Information Technology / Computer Science / Finance (or equivalent) with minimum 7 to 10 years of working experience in Financial industry Strong experience in business consulting, running business discovery workshops, leading digital proof-of-concepts Demonstrate sharp business acumen, relevant experience with business technology strategy and execution experience, excellent project management, communication and team collaboration skills Clear communicator (written, verbal, interpretive) and creative thinker – to ensure ability to write documentation, and communicate with business analysts and developers and stakeholders Excellent influencing and negotiation skills and the ability to present issues and resolutions in a persuasive manner to senior decision makers in a matrix organisation Experience modelling business processes using a variety of tools and techniques Highly creative, and constantly think out of the box. Value-add by bringing new perspectives from other industries Extensive experience planning and deploying both business and IT initiatives and able to conduct prototypes and piloting experimental technologies The ability to recognize structural issues within the organization, functional interdependencies and cross-silo redundancies Strong situational analysis and decision making abilities ",https://www.mycareersfuture.sg/job/vp-data-innovation-lead-uob-asset-management-united-overseas-bank-8639bea5214677f300e5fd4647f6fbc4,Central,Government support available
